# 20240201T1155
# SOURCE PREFIX PATHS
# IGSR:HGSVC2: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC2'
# IGSR:HGSVC3: 'ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3'
# AWS:HPRC: 's3-us-west-2.amazonaws.com/human-pangenomics/index.html?prefix='
SIN	hgsvc_sample_number	phase	sample	family	member	population	supergroup	sex	is_child	verkko_assembly_batch	datatype	remote_collection	accession	join_key	filename	cov_xfold_grt_0bp_at_3Gbp	length_N50_grt_0bp	length_auN_grt_0bp	total_length_grt_0bp	total_num_grt_0bp	subfolder	remote_path	igsr_folder_exists	igsr_file_exists	cov_xfold_grt_100kbp_at_3Gbp	length_N50_grt_100kbp	length_auN_grt_100kbp	total_num_grt_100kbp	total_num_grt_1Mbp
SIN:19317	60	Yr2	NA19317	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	9a879fe70f63d02cde7205308525db47	JAX_HiFi_NA19317_m64039_210607_200243.fastq.gz	9.2	22698	23491	27655496888	1262453	20220831_JAX_HiFi/NA19317	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19317	yes	no	0.0	0	0	0	0
SIN:19317	60	Yr2	NA19317	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	9a879fe70f63d02cde7205308525db47	JAX_HiFi_NA19317_m64039_210617_232851.fastq.gz	6.8	19540	20318	20393857165	1074768	20220831_JAX_HiFi/NA19317	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19317	yes	no	0.0	0	0	0	0
SIN:19317	60	Yr2	NA19317	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	9a879fe70f63d02cde7205308525db47	JAX_HiFi_NA19317_m64119_210702_094450.fastq.gz	7.9	20486	21168	23630140408	1195688	20220831_JAX_HiFi/NA19317	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19317	yes	no	0.0	0	0	0	0
SIN:19317	60	Yr2	NA19317	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	9a879fe70f63d02cde7205308525db47	JAX_HiFi_NA19317_m64119_220501_151001.fastq.gz	5.8	15565	16588	17434000188	1125135	20220831_JAX_HiFi/NA19317	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19317	yes	no	0.0	0	0	0	0
SIN:19317	60	Yr2	NA19317	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	9a879fe70f63d02cde7205308525db47	JAX_HiFi_NA19317_m64119_220506_185510.fastq.gz	13.0	16569	17582	39069385820	2394124	20220831_JAX_HiFi/NA19317	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19317	yes	no	0.0	0	0	0	0
SIN:19317	60	Yr2	NA19317	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	9a879fe70f63d02cde7205308525db47	JAX_HiFi_NA19317_m64119_220521_031347.fastq.gz	12.4	20357	21843	37101962713	1880804	20220831_JAX_HiFi/NA19317	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19317	yes	no	0.0	0	0	0	0
SIN:19317	60	Yr2	NA19317	single	single	LWK	AFR	male	False	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	5495d68acca8e2831ed5757e45a5e5df	20210629_210623_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	18.0	142858	162869	53948831910	1030943	20211013_ONT_Rebasecalled/NA19317	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19317	yes	yes	12.0	191866	216035	196957	1
SIN:19317	60	Yr2	NA19317	single	single	LWK	AFR	male	False	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	5495d68acca8e2831ed5757e45a5e5df	20210802_210721_21-lee-006_PCT0053_2-A7-D7_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	25.6	140969	162021	76902485370	1362821	20211013_ONT_Rebasecalled/NA19317	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19317	yes	yes	17.0	189970	215424	280833	5
SIN:19317	60	Yr2	NA19317	single	single	LWK	AFR	male	False	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	5495d68acca8e2831ed5757e45a5e5df	20220208_220126_21-lee-006_PC24B149_1G_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	18.7	77051	99245	56148380782	1637242	20211013_ONT_Rebasecalled/NA19317	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19317	yes	yes	7.3	159447	180370	138508	0
SIN:19347	61	Yr2	NA19347	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	213b5493ff357ca3e2506d856872de9c	JAX_HiFi_NA19347_m64039_210619_082814.fastq.gz	9.5	21988	22590	28596560860	1375817	20220831_JAX_HiFi/NA19347	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19347	yes	no	0.0	0	0	0	0
SIN:19347	61	Yr2	NA19347	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	213b5493ff357ca3e2506d856872de9c	JAX_HiFi_NA19347_m64039_210620_163340.fastq.gz	9.9	22691	23208	29592858923	1381927	20220831_JAX_HiFi/NA19347	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19347	yes	no	0.0	0	0	0	0
SIN:19347	61	Yr2	NA19347	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	213b5493ff357ca3e2506d856872de9c	JAX_HiFi_NA19347_m64119_210611_153956.fastq.gz	11.3	19056	20002	33872460120	1870931	20220831_JAX_HiFi/NA19347	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19347	yes	no	0.0	0	0	0	0
SIN:19347	61	Yr2	NA19347	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	213b5493ff357ca3e2506d856872de9c	JAX_HiFi_NA19347_m64119_220503_020657.fastq.gz	13.6	19287	20180	40685453940	2227408	20220831_JAX_HiFi/NA19347	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19347	yes	no	0.0	0	0	0	0
SIN:19347	61	Yr2	NA19347	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	213b5493ff357ca3e2506d856872de9c	JAX_HiFi_NA19347_m64119_220509_164847.fastq.gz	12.7	18907	19799	38196013058	2138867	20220831_JAX_HiFi/NA19347	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19347	yes	no	0.0	0	0	0	0
SIN:19347	61	Yr2	NA19347	single	single	LWK	AFR	male	False	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	4421a05883b06eb82a6e5ec4c02f901b	20210624_210616_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	22.9	132175	156409	68648902737	1172383	20211013_ONT_Rebasecalled/NA19347	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19347	yes	yes	14.5	185913	214290	242392	2
SIN:19347	61	Yr2	NA19347	single	single	LWK	AFR	male	False	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	4421a05883b06eb82a6e5ec4c02f901b	20210819_210810_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	23.8	109825	129862	71387743872	1327713	20211013_ONT_Rebasecalled/NA19347	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19347	yes	yes	13.0	167805	191445	236056	0
SIN:19347	61	Yr2	NA19347	single	single	LWK	AFR	male	False	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	4421a05883b06eb82a6e5ec4c02f901b	20220215_220209_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	19.3	88817	100772	57951781943	1253333	20211013_ONT_Rebasecalled/NA19347	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19347	yes	yes	8.4	146192	160986	170611	0
SIN:03248	62	Yr2	HG03248	GB116	son	GWD	AFR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	b59ec32e089188f38b587828fe97b495	JAX_HiFi_HG03248_m64039_210628_130740.fastq.gz	7.5	16945	18111	22483235467	1366696	20220831_JAX_HiFi/HG03248	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG03248	yes	no	0.0	0	0	0	0
SIN:03248	62	Yr2	HG03248	GB116	son	GWD	AFR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	b59ec32e089188f38b587828fe97b495	JAX_HiFi_HG03248_m64039_210710_005846.fastq.gz	8.3	18589	19854	25040464638	1361285	20220831_JAX_HiFi/HG03248	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG03248	yes	no	0.0	0	0	0	0
SIN:03248	62	Yr2	HG03248	GB116	son	GWD	AFR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	b59ec32e089188f38b587828fe97b495	JAX_HiFi_HG03248_m64119_210613_003658.fastq.gz	7.8	18179	19389	23334090071	1293766	20220831_JAX_HiFi/HG03248	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG03248	yes	no	0.0	0	0	0	0
SIN:03248	62	Yr2	HG03248	GB116	son	GWD	AFR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	b59ec32e089188f38b587828fe97b495	JAX_HiFi_HG03248_m64119_210618_180607.fastq.gz	8.1	18159	19249	24223359004	1387072	20220831_JAX_HiFi/HG03248	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG03248	yes	no	0.0	0	0	0	0
SIN:03248	62	Yr2	HG03248	GB116	son	GWD	AFR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	b59ec32e089188f38b587828fe97b495	JAX_HiFi_HG03248_m64119_211212_061234.fastq.gz	10.6	15454	16779	31929457424	2090672	20220831_JAX_HiFi/HG03248	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG03248	yes	no	0.0	0	0	0	0
SIN:03248	62	Yr2	HG03248	GB116	son	GWD	AFR	male	True	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	7f42a438147ffea7818080f979534d70	20210630_210623_21-lee-006_PCT0053_2-E9-H9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	11.5	181420	199025	34626503940	507143	20211013_ONT_Rebasecalled/HG03248	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG03248	yes	yes	8.9	218013	241060	132610	2
SIN:03248	62	Yr2	HG03248	GB116	son	GWD	AFR	male	True	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	7f42a438147ffea7818080f979534d70	20211022_211012_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	20.6	168299	192076	61744309147	929976	20211013_ONT_Rebasecalled/HG03248	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG03248	yes	yes	14.8	219066	245529	220150	5
SIN:03248	62	Yr2	HG03248	GB116	son	GWD	AFR	male	True	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	7f42a438147ffea7818080f979534d70	20211102_211027_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	11.8	161308	183355	35532752106	607159	20211013_ONT_Rebasecalled/HG03248	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG03248	yes	yes	8.3	212980	237920	126593	2
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	hifi	unknown	unknown	9ba3b186093680e4fb5b9eae04fb273f	m54329U_210411_022852.hifi_reads.fastq.gz	7.6	17469	17936	22797035910	1333006	20210509_UW_HiFi/HG04036	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG04036	yes	no	0.0	0	0	0	0
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	hifi	unknown	unknown	9ba3b186093680e4fb5b9eae04fb273f	m64076_210405_202313.hifi_reads.fastq.gz	8.4	17645	18101	25218393173	1461477	20210509_UW_HiFi/HG04036	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG04036	yes	no	0.0	0	0	0	0
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	hifi	unknown	unknown	9ba3b186093680e4fb5b9eae04fb273f	m64076_210408_003515.hifi_reads.fastq.gz	8.8	17033	17561	26528649647	1583802	20210509_UW_HiFi/HG04036	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG04036	yes	no	0.0	0	0	0	0
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	hifi	unknown	unknown	9ba3b186093680e4fb5b9eae04fb273f	m64076_210411_021355.hifi_reads.fastq.gz	7.0	17974	18375	20941737846	1194714	20210509_UW_HiFi/HG04036	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG04036	yes	no	0.0	0	0	0	0
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	hifi	unknown	unknown	9ba3b186093680e4fb5b9eae04fb273f	m64076_210412_082528.hifi_reads.fastq.gz	8.8	17350	17831	26258136417	1544183	20210509_UW_HiFi/HG04036	IGSR:HGSVC3:/working/20210509_UW_HiFi/HG04036	yes	no	0.0	0	0	0	0
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	ont	unknown	unknown	4ac44639731a9aed8fc950bac99dc22c	HG04036_20210922_UL_eee-prom1-2B-PAH80217_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.0	8871	106105	7669416	5710	20230501_HGSVC_UL_ONT-UW/HG04036	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG04036	yes	yes	0.0	347033	420149	6	0
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	ont	unknown	unknown	4ac44639731a9aed8fc950bac99dc22c	HG04036_20211006_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	8.3	121197	174317	25019008561	568116	20230501_HGSVC_UL_ONT-UW/HG04036	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG04036	yes	yes	4.8	198659	262668	75560	141
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	ont	unknown	unknown	4ac44639731a9aed8fc950bac99dc22c	HG04036_20211008_UL_eee-prom1-3F-PAI05203_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	0.8	106280	139678	2516985248	52520	20230501_HGSVC_UL_ONT-UW/HG04036	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG04036	yes	yes	0.4	173830	216023	7707	4
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	ont	unknown	unknown	4ac44639731a9aed8fc950bac99dc22c	HG04036_20211207_UL_eee-prom1-1B-PAI76381_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	10.6	163425	189232	31823298125	540416	20230501_HGSVC_UL_ONT-UW/HG04036	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG04036	yes	yes	7.6	211751	241013	116104	2
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	ont	unknown	unknown	4ac44639731a9aed8fc950bac99dc22c	HG04036_20211220_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	6.5	121799	145902	19438195951	366103	20230501_HGSVC_UL_ONT-UW/HG04036	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG04036	yes	yes	3.8	186211	211099	63757	1
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	ont	unknown	unknown	4ac44639731a9aed8fc950bac99dc22c	HG04036_20211220_UL_eee-prom1-1F-PAJ02848_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	19.5	123263	146045	58422391443	1055981	20230501_HGSVC_UL_ONT-UW/HG04036	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG04036	yes	yes	11.6	184057	207932	196985	3
SIN:04036	63	Yr2	HG04036	ST116	daughter	STU	SAS	female	True	1	ont	unknown	unknown	4ac44639731a9aed8fc950bac99dc22c	HG04036_20211221_UL_eee-prom1-1E-PAJ02986_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	9.0	112500	133818	27055982296	493890	20230501_HGSVC_UL_ONT-UW/HG04036	IGSR:HGSVC3:/working/20230501_HGSVC_UL_ONT-UW/HG04036	yes	yes	5.0	174530	197087	88351	1
SIN:01457	64	Yr2	HG01457	CLM51	son	CLM	AMR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	82b16f342085c493ac9b3ee1108f9efc	JAX_HiFi_HG01457_m64039_210627_040723.fastq.gz	9.0	16570	17648	26944962590	1621207	20220831_JAX_HiFi/HG01457	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01457	yes	no	0.0	0	0	0	0
SIN:01457	64	Yr2	HG01457	CLM51	son	CLM	AMR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	82b16f342085c493ac9b3ee1108f9efc	JAX_HiFi_HG01457_m64039_211217_233816.fastq.gz	12.1	16170	17285	36188329639	2221753	20220831_JAX_HiFi/HG01457	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01457	yes	no	0.0	0	0	0	0
SIN:01457	64	Yr2	HG01457	CLM51	son	CLM	AMR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	82b16f342085c493ac9b3ee1108f9efc	JAX_HiFi_HG01457_m64119_210701_004527.fastq.gz	10.2	18292	19305	30621678248	1694345	20220831_JAX_HiFi/HG01457	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01457	yes	no	0.0	0	0	0	0
SIN:01457	64	Yr2	HG01457	CLM51	son	CLM	AMR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	82b16f342085c493ac9b3ee1108f9efc	JAX_HiFi_HG01457_m64119_210710_045611.fastq.gz	9.3	16211	17287	27831909828	1707178	20220831_JAX_HiFi/HG01457	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01457	yes	no	0.0	0	0	0	0
SIN:01457	64	Yr2	HG01457	CLM51	son	CLM	AMR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	82b16f342085c493ac9b3ee1108f9efc	JAX_HiFi_HG01457_m64119_210723_055657.fastq.gz	6.7	15456	16467	20161246105	1288139	20220831_JAX_HiFi/HG01457	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01457	yes	no	0.0	0	0	0	0
SIN:01457	64	Yr2	HG01457	CLM51	son	CLM	AMR	male	True	1	hifi	20220831_JAX_HiFi	PRJEB58376	82b16f342085c493ac9b3ee1108f9efc	JAX_HiFi_HG01457_m64119_211210_191732.fastq.gz	13.4	16099	17226	40287946996	2483063	20220831_JAX_HiFi/HG01457	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01457	yes	no	0.0	0	0	0	0
SIN:01457	64	Yr2	HG01457	CLM51	son	CLM	AMR	male	True	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	4600640cda3b9c5daeba97190318ca83	20210727_210713_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	31.8	142889	161625	95421232427	1407800	20211013_ONT_Rebasecalled/HG01457	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01457	yes	yes	21.3	191013	213221	351393	4
SIN:01457	64	Yr2	HG01457	CLM51	son	CLM	AMR	male	True	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	4600640cda3b9c5daeba97190318ca83	20211022_211012_21-lee-006_PCT0053_2-A5-D5_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	23.8	196303	225166	71292115911	958941	20211013_ONT_Rebasecalled/HG01457	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01457	yes	yes	18.4	242229	275119	252130	38
SIN:19384	65	Yr2	NA19384	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	dac7a8d718e99b9ada20354333a006ca	JAX_HiFi_NA19384_m64039_211219_103338.fastq.gz	14.1	17175	18391	42321178047	2537659	20220831_JAX_HiFi/NA19384	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19384	yes	no	0.0	0	0	0	0
SIN:19384	65	Yr2	NA19384	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	dac7a8d718e99b9ada20354333a006ca	JAX_HiFi_NA19384_m64119_210614_074737.fastq.gz	11.7	18675	19642	35068431252	1962250	20220831_JAX_HiFi/NA19384	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19384	yes	no	0.0	0	0	0	0
SIN:19384	65	Yr2	NA19384	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	dac7a8d718e99b9ada20354333a006ca	JAX_HiFi_NA19384_m64119_210620_030317.fastq.gz	10.3	20418	21154	30957518401	1615723	20220831_JAX_HiFi/NA19384	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19384	yes	no	0.0	0	0	0	0
SIN:19384	65	Yr2	NA19384	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	dac7a8d718e99b9ada20354333a006ca	JAX_HiFi_NA19384_m64119_210621_120219.fastq.gz	9.4	20316	21062	28181252071	1476314	20220831_JAX_HiFi/NA19384	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19384	yes	no	0.0	0	0	0	0
SIN:19384	65	Yr2	NA19384	single	single	LWK	AFR	male	False	1	hifi	20220831_JAX_HiFi	PRJEB58376	dac7a8d718e99b9ada20354333a006ca	JAX_HiFi_NA19384_m64119_211223_194521.fastq.gz	12.6	16704	17890	37839952219	2325615	20220831_JAX_HiFi/NA19384	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19384	yes	no	0.0	0	0	0	0
SIN:19384	65	Yr2	NA19384	single	single	LWK	AFR	male	False	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	9fc8e55cd15751095720a7df65d5ac27	20210816_210803_21-lee-006_GXB02036_002_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	7.0	132050	154706	20995445472	359357	20211013_ONT_Rebasecalled/NA19384	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19384	yes	yes	4.4	187436	213245	73432	0
SIN:19384	65	Yr2	NA19384	single	single	LWK	AFR	male	False	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	9fc8e55cd15751095720a7df65d5ac27	20210816_210804_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	23.4	139919	162967	70093804955	1031818	20211013_ONT_Rebasecalled/NA19384	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19384	yes	yes	15.4	190718	217572	253375	2
SIN:19384	65	Yr2	NA19384	single	single	LWK	AFR	male	False	1	ont	20211013_ONT_Rebasecalled	PRJEB58376	9fc8e55cd15751095720a7df65d5ac27	20210820_210810_21-lee-006_PCT0053_2-A9-D9_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	24.4	137542	159826	73159028255	1211485	20211013_ONT_Rebasecalled/NA19384	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/NA19384	yes	yes	15.9	189082	215509	262428	2
SIN:01890	66	Yr3	HG01890	BB05	father	ACB	AFR	male	False	2	hifi	20220831_JAX_HiFi	PRJEB58376	c76c5dd8bc86993d99cc37ac1e713a76	JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	14.2	16122	16837	42493812575	2679970	20220831_JAX_HiFi/HG01890	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01890	yes	no	0.0	0	0	0	0
SIN:01890	66	Yr3	HG01890	BB05	father	ACB	AFR	male	False	2	hifi	20220831_JAX_HiFi	PRJEB58376	c76c5dd8bc86993d99cc37ac1e713a76	JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	13.8	15761	16490	41484073144	2667483	20220831_JAX_HiFi/HG01890	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01890	yes	no	0.0	0	0	0	0
SIN:01890	66	Yr3	HG01890	BB05	father	ACB	AFR	male	False	2	hifi	20220831_JAX_HiFi	PRJEB58376	c76c5dd8bc86993d99cc37ac1e713a76	JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	14.0	15613	16358	41984393770	2721553	20220831_JAX_HiFi/HG01890	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01890	yes	no	0.0	0	0	0	0
SIN:01890	66	Yr3	HG01890	BB05	father	ACB	AFR	male	False	2	hifi	20220831_JAX_HiFi	PRJEB58376	c76c5dd8bc86993d99cc37ac1e713a76	JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	12.7	15100	15877	38113193080	2559661	20220831_JAX_HiFi/HG01890	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01890	yes	no	0.0	0	0	0	0
SIN:01890	66	Yr3	HG01890	BB05	father	ACB	AFR	male	False	2	hifi	20220831_JAX_HiFi	PRJEB58376	c76c5dd8bc86993d99cc37ac1e713a76	JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	13.1	14989	15780	39302502283	2657526	20220831_JAX_HiFi/HG01890	IGSR:HGSVC3:/working/20220831_JAX_HiFi/HG01890	yes	no	0.0	0	0	0	0
SIN:01890	66	Yr3	HG01890	BB05	father	ACB	AFR	male	False	2	ont	20211013_ONT_Rebasecalled	PRJEB58376	1b2cbde9896a652c937b6f36ff1beee1	20220210_220202_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	23.2	160280	192862	69539150517	1003087	20211013_ONT_Rebasecalled/HG01890	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01890	yes	yes	16.2	216557	251411	242357	10
SIN:01890	66	Yr3	HG01890	BB05	father	ACB	AFR	male	False	2	ont	20211013_ONT_Rebasecalled	PRJEB58376	1b2cbde9896a652c937b6f36ff1beee1	20220215_220209_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	17.1	159700	189441	51400484760	782368	20211013_ONT_Rebasecalled/HG01890	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01890	yes	yes	12.0	213116	245869	181959	11
SIN:01890	66	Yr3	HG01890	BB05	father	ACB	AFR	male	False	2	ont	20211013_ONT_Rebasecalled	PRJEB58376	1b2cbde9896a652c937b6f36ff1beee1	20230530_230523_23-lee-007_PCA100115_3F-run11_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	13.7	146310	174548	41026742239	924130	20211013_ONT_Rebasecalled/HG01890	IGSR:HGSVC3:/working/20211013_ONT_Rebasecalled/HG01890	yes	yes	9.1	205782	235776	141222	4
SIN:19705	67	Yr3	NA19705	2368	son	ASW	AFR	male	True	2	hifi	20220831_JAX_HiFi	PRJEB58376	2ea5996fdfdaefef53a4caafe9eabd47	JAX_HiFi_NA19705_m64039_220109_212617.fastq.gz	12.2	16616	17715	36703638862	2250458	20220831_JAX_HiFi/NA19705	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19705	yes	no	0.0	0	0	0	0
SIN:19705	67	Yr3	NA19705	2368	son	ASW	AFR	male	True	2	hifi	20220831_JAX_HiFi	PRJEB58376	2ea5996fdfdaefef53a4caafe9eabd47	JAX_HiFi_NA19705_m64119_211225_064020.fastq.gz	14.1	16956	18029	42160497010	2538876	20220831_JAX_HiFi/NA19705	IGSR:HGSVC3:/working/20220831_JAX_HiFi/NA19705	yes	no	0.0	0	0	0	0
