# AUTOGEN TABLE - DO NOT EDIT
# 20230822T1551
# Samples in batch: 39
sample	read_type	source	statistic	value	rel_path	batch_number
HG00171	ont	20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	6.3	20230501_HGSVC_UL_ONT-UW/HG00171/20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	149627.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	199070.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	27159512396.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	18764025056.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	336586.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	99984.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221101_HG00171_UL_eee-prom1-1A-PAM78908_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	8.1	20230501_HGSVC_UL_ONT-UW/HG00171/20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	5.4	20230501_HGSVC_UL_ONT-UW/HG00171/20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	138292.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	187007.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	24282068241.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	16331256520.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	270009.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	89885.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221213_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	7.2	20230501_HGSVC_UL_ONT-UW/HG00171/20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	4.2	20230501_HGSVC_UL_ONT-UW/HG00171/20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	115261.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	167107.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	21502024115.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	12450347331.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	310587.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	75208.0	20230501_HGSVC_UL_ONT-UW/HG00171/20221214_HG00171_UL_eee-prom1-2A-PAG67767_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00171	ont	all	cov_xfold_grt_0bp_at_3Gbp	53.6	full_dataset	1
HG00171	ont	all	cov_xfold_grt_100kbp_at_3Gbp	36.6	full_dataset	1
HG00171	ont	all	length_N50_grt_0bp	147485.0	full_dataset	1
HG00171	ont	all	length_N50_grt_100kbp	200917.0	full_dataset	1
HG00171	ont	all	total_length_grt_0bp	160946254581.0	full_dataset	1
HG00171	ont	all	total_length_grt_100kbp	109762031765.0	full_dataset	1
HG00171	ont	all	total_num_grt_0bp	2178774.0	full_dataset	1
HG00171	ont	all	total_num_grt_100kbp	576733.0	full_dataset	1
HG00268	hifi	JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	12.9	20220831_JAX_HiFi/HG00268/m64039_210116_000705/JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	8.1	20220831_JAX_HiFi/HG00268/m64039_210116_000705/JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	length_N50_grt_0bp	16149.0	20220831_JAX_HiFi/HG00268/m64039_210116_000705/JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	total_length_grt_0bp	38745604047.0	20220831_JAX_HiFi/HG00268/m64039_210116_000705/JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	total_length_grt_15kbp	24273698557.0	20220831_JAX_HiFi/HG00268/m64039_210116_000705/JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	total_num_grt_0bp	2398474.0	20220831_JAX_HiFi/HG00268/m64039_210116_000705/JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	total_num_grt_15kbp	1290431.0	20220831_JAX_HiFi/HG00268/m64039_210116_000705/JAX_HiFi_HG00268_m64039_210116_000705.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.0	20220831_JAX_HiFi/HG00268/m64119_210113_164007/JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	9.2	20220831_JAX_HiFi/HG00268/m64119_210113_164007/JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	length_N50_grt_0bp	16545.0	20220831_JAX_HiFi/HG00268/m64119_210113_164007/JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	total_length_grt_0bp	41920656089.0	20220831_JAX_HiFi/HG00268/m64119_210113_164007/JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	total_length_grt_15kbp	27716755958.0	20220831_JAX_HiFi/HG00268/m64119_210113_164007/JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	total_num_grt_0bp	2533107.0	20220831_JAX_HiFi/HG00268/m64119_210113_164007/JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	total_num_grt_15kbp	1452202.0	20220831_JAX_HiFi/HG00268/m64119_210113_164007/JAX_HiFi_HG00268_m64119_210113_164007.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	11.4	20220831_JAX_HiFi/HG00268/m64119_210121_165545/JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	8.3	20220831_JAX_HiFi/HG00268/m64119_210121_165545/JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	length_N50_grt_0bp	17340.0	20220831_JAX_HiFi/HG00268/m64119_210121_165545/JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	total_length_grt_0bp	34097346437.0	20220831_JAX_HiFi/HG00268/m64119_210121_165545/JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	total_length_grt_15kbp	24754549316.0	20220831_JAX_HiFi/HG00268/m64119_210121_165545/JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	total_num_grt_0bp	1977487.0	20220831_JAX_HiFi/HG00268/m64119_210121_165545/JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	1
HG00268	hifi	JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	total_num_grt_15kbp	1272183.0	20220831_JAX_HiFi/HG00268/m64119_210121_165545/JAX_HiFi_HG00268_m64119_210121_165545.fastq.gz	1
HG00268	hifi	all	cov_xfold_grt_0bp_at_3Gbp	38.3	full_dataset	1
HG00268	hifi	all	cov_xfold_grt_15kbp_at_3Gbp	25.6	full_dataset	1
HG00268	hifi	all	length_N50_grt_0bp	16634.0	full_dataset	1
HG00268	hifi	all	total_length_grt_0bp	114763606573.0	full_dataset	1
HG00268	hifi	all	total_length_grt_15kbp	76745003831.0	full_dataset	1
HG00268	hifi	all	total_num_grt_0bp	6909068.0	full_dataset	1
HG00268	hifi	all	total_num_grt_15kbp	4014816.0	full_dataset	1
HG00268	ont	20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	29.3	20211013_ONT_Rebasecalled/HG00268/20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	21.0	20211013_ONT_Rebasecalled/HG00268/20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	171811.0	20211013_ONT_Rebasecalled/HG00268/20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	226078.0	20211013_ONT_Rebasecalled/HG00268/20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	88001105440.0	20211013_ONT_Rebasecalled/HG00268/20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	63108304427.0	20211013_ONT_Rebasecalled/HG00268/20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	1819877.0	20211013_ONT_Rebasecalled/HG00268/20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	304874.0	20211013_ONT_Rebasecalled/HG00268/20210903_210825_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	23.2	20211013_ONT_Rebasecalled/HG00268/20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	cov_xfold_grt_100kbp_at_3Gbp	16.4	20211013_ONT_Rebasecalled/HG00268/20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_0bp	165568.0	20211013_ONT_Rebasecalled/HG00268/20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	length_N50_grt_100kbp	220893.0	20211013_ONT_Rebasecalled/HG00268/20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_0bp	69697959358.0	20211013_ONT_Rebasecalled/HG00268/20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_length_grt_100kbp	49082207260.0	20211013_ONT_Rebasecalled/HG00268/20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_0bp	1555309.0	20211013_ONT_Rebasecalled/HG00268/20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	total_num_grt_100kbp	241338.0	20211013_ONT_Rebasecalled/HG00268/20210913_210831_21-lee-006_PCT0053_2-A1-D1_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	1
HG00268	ont	all	cov_xfold_grt_0bp_at_3Gbp	52.6	full_dataset	1
HG00268	ont	all	cov_xfold_grt_100kbp_at_3Gbp	37.4	full_dataset	1
HG00268	ont	all	length_N50_grt_0bp	169050.0	full_dataset	1
HG00268	ont	all	length_N50_grt_100kbp	223750.0	full_dataset	1
HG00268	ont	all	total_length_grt_0bp	157699064798.0	full_dataset	1
HG00268	ont	all	total_length_grt_100kbp	112190511687.0	full_dataset	1
HG00268	ont	all	total_num_grt_0bp	3375186.0	full_dataset	1
HG00268	ont	all	total_num_grt_100kbp	546212.0	full_dataset	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.5	20220831_JAX_HiFi/HG00358/m64039_211122_182856/JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	11.2	20220831_JAX_HiFi/HG00358/m64039_211122_182856/JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	length_N50_grt_0bp	18685.0	20220831_JAX_HiFi/HG00358/m64039_211122_182856/JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	total_length_grt_0bp	43568189631.0	20220831_JAX_HiFi/HG00358/m64039_211122_182856/JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	total_length_grt_15kbp	33611002865.0	20220831_JAX_HiFi/HG00358/m64039_211122_182856/JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	total_num_grt_0bp	2403418.0	20220831_JAX_HiFi/HG00358/m64039_211122_182856/JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	total_num_grt_15kbp	1633005.0	20220831_JAX_HiFi/HG00358/m64039_211122_182856/JAX_HiFi_HG00358_m64039_211122_182856.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.8	20220831_JAX_HiFi/HG00358/m64039_211203_172706/JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	11.2	20220831_JAX_HiFi/HG00358/m64039_211203_172706/JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	length_N50_grt_0bp	18282.0	20220831_JAX_HiFi/HG00358/m64039_211203_172706/JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	total_length_grt_0bp	44542113074.0	20220831_JAX_HiFi/HG00358/m64039_211203_172706/JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	total_length_grt_15kbp	33549536538.0	20220831_JAX_HiFi/HG00358/m64039_211203_172706/JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	total_num_grt_0bp	2503151.0	20220831_JAX_HiFi/HG00358/m64039_211203_172706/JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	total_num_grt_15kbp	1650587.0	20220831_JAX_HiFi/HG00358/m64039_211203_172706/JAX_HiFi_HG00358_m64039_211203_172706.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.0	20220831_JAX_HiFi/HG00358/m64039_211211_155133/JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	10.5	20220831_JAX_HiFi/HG00358/m64039_211211_155133/JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	length_N50_grt_0bp	18179.0	20220831_JAX_HiFi/HG00358/m64039_211211_155133/JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	total_length_grt_0bp	42048130537.0	20220831_JAX_HiFi/HG00358/m64039_211211_155133/JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	total_length_grt_15kbp	31415685352.0	20220831_JAX_HiFi/HG00358/m64039_211211_155133/JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	total_num_grt_0bp	2372926.0	20220831_JAX_HiFi/HG00358/m64039_211211_155133/JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	total_num_grt_15kbp	1547630.0	20220831_JAX_HiFi/HG00358/m64039_211211_155133/JAX_HiFi_HG00358_m64039_211211_155133.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.1	20220831_JAX_HiFi/HG00358/m64039_211220_201243/JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	10.9	20220831_JAX_HiFi/HG00358/m64039_211220_201243/JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	length_N50_grt_0bp	18285.0	20220831_JAX_HiFi/HG00358/m64039_211220_201243/JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	total_length_grt_0bp	42305269368.0	20220831_JAX_HiFi/HG00358/m64039_211220_201243/JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	total_length_grt_15kbp	32590744966.0	20220831_JAX_HiFi/HG00358/m64039_211220_201243/JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	total_num_grt_0bp	2354223.0	20220831_JAX_HiFi/HG00358/m64039_211220_201243/JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	total_num_grt_15kbp	1616902.0	20220831_JAX_HiFi/HG00358/m64039_211220_201243/JAX_HiFi_HG00358_m64039_211220_201243.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64119_211213_170947.fastq.gz	cov_xfold_grt_0bp_at_3Gbp	14.2	20220831_JAX_HiFi/HG00358/m64119_211213_170947/JAX_HiFi_HG00358_m64119_211213_170947.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64119_211213_170947.fastq.gz	cov_xfold_grt_15kbp_at_3Gbp	10.8	20220831_JAX_HiFi/HG00358/m64119_211213_170947/JAX_HiFi_HG00358_m64119_211213_170947.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64119_211213_170947.fastq.gz	length_N50_grt_0bp	18194.0	20220831_JAX_HiFi/HG00358/m64119_211213_170947/JAX_HiFi_HG00358_m64119_211213_170947.fastq.gz	1
HG00358	hifi	JAX_HiFi_HG00358_m64119_211213_170947.fastq.gz	total_length_grt_0bp	42481222979.0	20220831_JAX_HiFi/HG00358/m64119_211213_170947/JAX_HiFi_HG00358_m64119_211213_170947.fastq.gz	1
